,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Subscription to deposit (target)
1760,24,student,single,secondary,no,822,no,no,cellular,28,7,106,2,-1.0,0,unknown,no
1761,24,student,single,secondary,no,867,no,no,cellular,2,8,135,7,108.0,8,other,no
1762,24,student,single,secondary,no,1925,no,no,cellular,11,8,1363,1,-1.0,0,unknown,yes
1763,24,student,single,secondary,no,1719,no,no,cellular,13,8,161,4,-1.0,0,unknown,no
1764,24,student,single,tertiary,no,1592,no,no,cellular,16,8,98,3,111.0,5,other,no
1765,24,student,single,secondary,no,431,no,no,cellular,19,8,418,11,185.0,5,success,yes
1766,24,student,single,secondary,no,689,no,no,cellular,8,9,630,1,-1.0,0,unknown,yes
1767,24,student,single,tertiary,no,834,no,no,cellular,9,9,679,1,-1.0,0,unknown,yes
1768,24,student,single,secondary,no,139,no,no,cellular,9,9,430,4,-1.0,0,unknown,yes
1769,24,admin.,single,secondary,no,166,no,no,cellular,10,9,256,2,-1.0,0,unknown,yes
1770,24,student,single,unknown,no,358,no,no,cellular,14,9,407,2,92.0,2,success,no
1771,24,student,single,secondary,no,8165,no,no,cellular,15,9,216,1,-1.0,0,unknown,yes
1772,24,unemployed,single,secondary,no,119,no,no,unknown,15,9,51,1,-1.0,0,unknown,no
1773,24,management,single,tertiary,no,393,no,no,cellular,27,9,1298,1,-1.0,0,unknown,yes
1774,24,technician,single,tertiary,no,368,no,no,cellular,7,10,197,2,-1.0,0,unknown,no
1775,24,student,single,secondary,no,1809,no,no,cellular,11,10,165,1,95.0,2,success,yes
1776,24,student,single,secondary,no,1234,no,no,telephone,26,10,280,2,97.0,3,success,no
1777,24,student,single,secondary,no,822,no,no,cellular,27,10,184,1,91.0,2,failure,yes
1778,23,services,single,tertiary,no,363,yes,no,unknown,30,5,16,18,-1.0,0,unknown,no
1779,23,student,single,secondary,no,9216,no,no,cellular,5,6,471,2,-1.0,0,unknown,no
1780,23,student,single,secondary,no,780,no,no,cellular,16,9,267,1,-1.0,0,unknown,no
1781,23,student,married,tertiary,yes,-230,yes,no,cellular,18,5,259,2,-1.0,0,unknown,no
1782,23,student,single,secondary,no,8494,no,no,cellular,25,8,158,2,-1.0,0,unknown,no
1783,23,management,single,tertiary,no,736,yes,no,cellular,30,4,119,1,-1.0,0,unknown,no
1784,23,technician,single,secondary,no,598,no,no,cellular,30,4,166,1,-1.0,0,unknown,no
1785,23,student,single,secondary,no,1021,no,no,telephone,19,6,79,9,-1.0,0,unknown,no
1786,23,technician,single,secondary,no,-306,yes,no,unknown,4,6,217,2,-1.0,0,unknown,no
1787,23,entrepreneur,single,primary,no,4,yes,no,unknown,13,5,395,2,-1.0,0,unknown,yes
1788,23,technician,single,tertiary,no,1129,yes,no,unknown,28,5,806,1,-1.0,0,unknown,yes
1789,23,services,married,secondary,no,-19,yes,no,unknown,20,6,13,10,-1.0,0,unknown,no
1790,23,blue-collar,single,unknown,no,817,yes,no,cellular,18,5,123,1,-1.0,0,unknown,no
1791,23,blue-collar,single,primary,no,8627,yes,no,unknown,3,6,281,1,-1.0,0,unknown,no
1792,23,blue-collar,single,primary,no,8627,yes,no,cellular,15,5,169,1,346.0,1,failure,no
1793,23,admin.,single,secondary,no,5,no,no,unknown,12,5,413,1,-1.0,0,unknown,no
1794,23,services,single,secondary,no,500,yes,no,unknown,4,6,111,3,-1.0,0,unknown,no
1795,23,admin.,single,secondary,no,589,yes,no,cellular,6,5,62,1,-1.0,0,unknown,no
1796,23,services,single,secondary,no,250,yes,no,cellular,18,5,222,1,-1.0,0,unknown,no
1797,23,blue-collar,married,primary,no,1158,yes,no,cellular,16,4,743,1,-1.0,0,unknown,no
1798,23,blue-collar,married,secondary,no,94,yes,no,unknown,5,5,193,1,-1.0,0,unknown,no
1799,23,student,single,secondary,no,157,yes,no,unknown,6,5,54,1,-1.0,0,unknown,no
1800,23,management,single,tertiary,no,2605,yes,no,unknown,7,5,278,6,-1.0,0,unknown,no
1801,23,student,single,secondary,no,318,yes,no,unknown,9,5,545,2,-1.0,0,unknown,no
1802,23,services,single,secondary,no,-39,yes,yes,unknown,9,5,142,2,-1.0,0,unknown,no
1803,23,student,single,secondary,no,151,yes,no,unknown,9,5,97,1,-1.0,0,unknown,no
1804,23,services,single,secondary,no,105,yes,yes,unknown,9,5,305,2,-1.0,0,unknown,no
1805,23,management,single,unknown,no,375,yes,no,unknown,9,5,194,3,-1.0,0,unknown,no
1806,23,admin.,single,secondary,no,290,yes,no,unknown,12,5,163,4,-1.0,0,unknown,no
1807,23,admin.,single,secondary,no,5,no,no,unknown,12,5,413,1,-1.0,0,unknown,no
1808,23,student,single,tertiary,no,250,yes,no,unknown,12,5,166,2,-1.0,0,unknown,no
1809,23,admin.,single,secondary,no,1104,yes,no,unknown,12,5,120,2,-1.0,0,unknown,no
1810,23,technician,single,secondary,no,158,yes,no,unknown,13,5,139,1,-1.0,0,unknown,no
1811,23,admin.,single,secondary,no,5,yes,no,unknown,13,5,93,1,-1.0,0,unknown,no
1812,23,admin.,single,secondary,no,281,yes,no,unknown,13,5,124,1,-1.0,0,unknown,no
1813,23,blue-collar,single,primary,no,2594,yes,no,unknown,13,5,193,1,-1.0,0,unknown,no
1814,23,entrepreneur,single,primary,no,4,yes,no,unknown,13,5,395,2,-1.0,0,unknown,yes
1815,23,blue-collar,married,primary,no,-213,no,no,unknown,13,5,165,2,-1.0,0,unknown,no
1816,23,blue-collar,single,secondary,no,-95,yes,no,unknown,14,5,167,3,-1.0,0,unknown,no
1817,23,technician,single,secondary,no,76,yes,no,unknown,15,5,23,1,-1.0,0,unknown,no
1818,23,services,single,secondary,no,496,yes,no,unknown,15,5,430,2,-1.0,0,unknown,no
1819,23,services,single,secondary,no,75,yes,no,unknown,15,5,448,4,-1.0,0,unknown,no
1820,23,admin.,married,tertiary,no,2,yes,no,unknown,16,5,140,1,-1.0,0,unknown,no
1821,23,admin.,single,secondary,no,178,yes,no,unknown,16,5,107,1,-1.0,0,unknown,no
1822,23,services,single,secondary,no,91,yes,no,unknown,16,5,374,2,-1.0,0,unknown,no
1823,23,blue-collar,single,secondary,no,105,yes,no,unknown,16,5,498,2,-1.0,0,unknown,no
1824,23,management,single,secondary,no,85,yes,no,unknown,19,5,109,2,-1.0,0,unknown,no
1825,23,blue-collar,single,secondary,no,525,yes,no,unknown,19,5,180,1,-1.0,0,unknown,no
1826,23,student,single,secondary,no,405,yes,no,unknown,19,5,134,3,-1.0,0,unknown,no
1827,23,technician,single,unknown,no,710,yes,no,unknown,19,5,374,6,-1.0,0,unknown,no
1828,23,services,married,primary,no,523,yes,yes,unknown,19,5,249,2,-1.0,0,unknown,no
1829,23,services,single,secondary,no,210,yes,no,unknown,20,5,507,1,-1.0,0,unknown,no
1830,23,student,single,secondary,no,-116,yes,no,unknown,20,5,109,6,-1.0,0,unknown,no
1831,23,blue-collar,single,secondary,no,9,yes,no,unknown,21,5,544,1,-1.0,0,unknown,no
1832,23,blue-collar,single,primary,no,965,yes,no,unknown,21,5,1161,4,-1.0,0,unknown,no
1833,23,management,married,tertiary,no,175,yes,no,unknown,26,5,796,1,-1.0,0,unknown,no
1834,23,blue-collar,married,secondary,no,-213,yes,yes,unknown,26,5,87,2,-1.0,0,unknown,no
1835,23,services,married,secondary,no,0,yes,yes,unknown,26,5,90,5,-1.0,0,unknown,no
1836,23,admin.,married,secondary,no,836,yes,no,unknown,27,5,674,1,-1.0,0,unknown,no
1837,23,admin.,single,secondary,no,345,yes,no,unknown,27,5,330,2,-1.0,0,unknown,no
1838,23,blue-collar,single,primary,yes,-627,yes,yes,unknown,27,5,115,1,-1.0,0,unknown,no
1839,23,blue-collar,single,secondary,no,13,yes,yes,unknown,27,5,280,3,-1.0,0,unknown,no
1840,23,admin.,single,secondary,no,4681,yes,no,unknown,28,5,507,2,-1.0,0,unknown,no
1841,23,blue-collar,single,secondary,no,214,yes,no,unknown,28,5,44,1,-1.0,0,unknown,no
1842,23,services,single,secondary,no,665,yes,no,unknown,28,5,1183,1,-1.0,0,unknown,yes
1843,23,technician,single,tertiary,no,1129,yes,no,unknown,28,5,806,1,-1.0,0,unknown,yes
1844,23,student,single,unknown,no,854,yes,no,unknown,28,5,664,2,-1.0,0,unknown,yes
1845,23,services,single,secondary,no,0,yes,no,unknown,29,5,544,4,-1.0,0,unknown,no
1846,23,technician,married,secondary,no,8254,yes,no,unknown,29,5,409,3,-1.0,0,unknown,no
1847,23,services,single,tertiary,no,363,yes,no,unknown,30,5,16,18,-1.0,0,unknown,no
1848,23,blue-collar,single,secondary,no,1690,yes,yes,unknown,30,5,163,3,-1.0,0,unknown,no
1849,23,blue-collar,single,secondary,no,5145,yes,no,unknown,30,5,229,3,-1.0,0,unknown,no
1850,23,blue-collar,single,secondary,no,27,yes,no,unknown,2,6,280,2,-1.0,0,unknown,no
1851,23,services,single,secondary,no,342,yes,no,unknown,3,6,152,6,-1.0,0,unknown,no
1852,23,services,married,secondary,no,1309,yes,no,unknown,3,6,349,2,-1.0,0,unknown,no
1853,23,blue-collar,single,secondary,no,1311,yes,no,unknown,3,6,100,3,-1.0,0,unknown,no
1854,23,services,single,secondary,no,425,yes,no,unknown,3,6,768,1,-1.0,0,unknown,yes
1855,23,blue-collar,single,secondary,yes,-207,yes,no,unknown,3,6,277,1,-1.0,0,unknown,no
1856,23,blue-collar,single,secondary,no,4084,yes,no,unknown,3,6,118,7,-1.0,0,unknown,no
1857,23,blue-collar,single,primary,no,8627,yes,no,unknown,3,6,281,1,-1.0,0,unknown,no
1858,23,student,single,secondary,no,4409,yes,no,unknown,4,6,299,1,-1.0,0,unknown,no
1859,23,blue-collar,single,primary,no,145,yes,no,unknown,4,6,1519,1,-1.0,0,unknown,no
1860,23,blue-collar,single,secondary,no,492,yes,no,unknown,4,6,638,1,-1.0,0,unknown,yes
1861,23,services,single,secondary,no,966,yes,no,unknown,4,6,83,2,-1.0,0,unknown,no
1862,23,technician,single,secondary,no,-306,yes,no,unknown,4,6,217,2,-1.0,0,unknown,no
1863,23,services,single,secondary,no,500,yes,no,unknown,4,6,111,3,-1.0,0,unknown,no
1864,23,services,married,secondary,no,2673,yes,no,unknown,5,6,81,2,-1.0,0,unknown,no
1865,23,technician,single,secondary,yes,150,yes,yes,unknown,6,6,66,5,-1.0,0,unknown,no
1866,23,student,single,secondary,no,1284,yes,no,unknown,11,6,327,10,-1.0,0,unknown,no
1867,23,technician,single,secondary,no,-782,yes,yes,unknown,19,6,197,10,-1.0,0,unknown,no
1868,23,admin.,married,secondary,no,299,yes,no,unknown,19,6,104,1,-1.0,0,unknown,no
1869,23,services,married,secondary,no,-19,yes,no,unknown,20,6,13,10,-1.0,0,unknown,no
1870,23,housemaid,married,tertiary,no,1226,no,no,cellular,31,7,350,4,-1.0,0,unknown,no
1871,23,entrepreneur,married,tertiary,no,489,no,yes,cellular,18,8,235,4,-1.0,0,unknown,no
1872,23,admin.,single,secondary,no,40,no,no,telephone,10,11,1239,1,-1.0,0,unknown,no
1873,23,unemployed,single,primary,no,1003,no,no,telephone,27,11,8,1,-1.0,0,unknown,yes
1874,23,student,single,secondary,no,486,no,no,cellular,3,3,87,1,-1.0,0,unknown,no
1875,23,admin.,single,tertiary,no,0,no,no,cellular,5,3,168,2,-1.0,0,unknown,no
1876,23,management,single,tertiary,no,1506,no,no,cellular,9,3,131,4,-1.0,0,unknown,yes
1877,23,technician,single,secondary,no,3092,no,no,cellular,10,3,56,2,-1.0,0,unknown,no
1878,23,student,single,secondary,no,4126,no,no,cellular,25,3,96,2,-1.0,0,unknown,yes
1879,23,management,single,tertiary,no,2143,no,no,cellular,30,3,180,2,-1.0,0,unknown,yes
1880,23,management,single,tertiary,no,1004,yes,no,cellular,30,3,114,2,-1.0,0,unknown,no
1881,23,student,single,secondary,no,165,yes,no,cellular,2,4,148,1,-1.0,0,unknown,no
1882,23,admin.,single,tertiary,no,314,no,yes,cellular,8,4,142,4,-1.0,0,unknown,yes
1883,23,blue-collar,married,primary,no,1158,yes,no,cellular,16,4,743,1,-1.0,0,unknown,no
1884,23,technician,single,secondary,no,28,yes,no,cellular,17,4,183,3,325.0,2,failure,no
1885,23,admin.,single,secondary,no,0,yes,no,cellular,17,4,171,2,-1.0,0,unknown,no
1886,23,technician,married,secondary,no,4,yes,no,cellular,20,4,698,1,-1.0,0,unknown,no
1887,23,blue-collar,single,secondary,no,206,yes,no,cellular,20,4,116,3,-1.0,0,unknown,no
1888,23,student,single,tertiary,no,577,no,no,cellular,27,4,44,3,-1.0,0,unknown,no
1889,23,student,single,secondary,no,0,no,no,cellular,30,4,297,1,83.0,6,success,yes
1890,23,management,single,tertiary,no,736,yes,no,cellular,30,4,119,1,-1.0,0,unknown,no
1891,23,technician,single,unknown,no,314,no,no,cellular,30,4,666,1,-1.0,0,unknown,no
1892,23,technician,single,secondary,no,598,no,no,cellular,30,4,166,1,-1.0,0,unknown,no
1893,23,student,single,tertiary,no,82,no,no,cellular,4,5,289,4,-1.0,0,unknown,no
1894,23,student,single,secondary,no,0,no,no,telephone,4,5,526,1,-1.0,0,unknown,no
1895,23,blue-collar,single,secondary,no,336,yes,no,cellular,5,5,500,1,-1.0,0,unknown,no
1896,23,unemployed,single,secondary,no,-503,yes,no,cellular,5,5,92,1,342.0,4,other,no
1897,23,technician,single,secondary,no,632,yes,no,cellular,5,5,248,1,-1.0,0,unknown,no
1898,23,admin.,single,secondary,no,589,yes,no,cellular,6,5,62,1,-1.0,0,unknown,no
1899,23,services,married,secondary,no,83,yes,no,cellular,6,5,199,1,358.0,1,failure,no
1900,23,student,single,secondary,no,834,yes,no,cellular,6,5,283,3,-1.0,0,unknown,no
1901,23,technician,single,secondary,no,4659,yes,no,cellular,7,5,158,1,318.0,4,failure,no
1902,23,blue-collar,single,secondary,no,537,yes,no,cellular,7,5,172,1,353.0,2,other,no
1903,23,technician,single,unknown,no,231,yes,no,cellular,7,5,560,3,367.0,1,other,no
1904,23,housemaid,married,tertiary,no,66,yes,no,cellular,7,5,1391,2,-1.0,0,unknown,yes
1905,23,technician,single,secondary,no,4,yes,no,cellular,8,5,763,1,-1.0,0,unknown,yes
1906,23,blue-collar,single,secondary,no,0,yes,no,cellular,8,5,6,5,350.0,2,failure,no
1907,23,student,single,secondary,no,2412,yes,no,cellular,11,5,239,5,367.0,2,failure,no
1908,23,services,married,secondary,no,14,yes,yes,telephone,13,5,19,8,358.0,1,failure,no
1909,23,services,single,secondary,no,292,yes,no,cellular,13,5,437,2,-1.0,0,unknown,no
1910,23,blue-collar,married,secondary,no,0,yes,no,cellular,14,5,223,1,-1.0,0,unknown,no
1911,23,admin.,single,secondary,no,21,yes,yes,cellular,14,5,183,3,-1.0,0,unknown,no
1912,23,blue-collar,single,secondary,no,1105,yes,no,cellular,14,5,377,1,-1.0,0,unknown,no
1913,23,housemaid,single,secondary,no,650,yes,no,cellular,14,5,136,1,367.0,4,failure,no
1914,23,technician,single,secondary,no,1587,yes,yes,cellular,14,5,502,2,-1.0,0,unknown,no
1915,23,admin.,single,secondary,no,738,yes,no,cellular,15,5,347,1,-1.0,0,unknown,no
1916,23,blue-collar,single,primary,no,3198,yes,no,cellular,15,5,224,1,352.0,2,failure,no
1917,23,services,single,secondary,no,567,yes,yes,cellular,15,5,358,1,-1.0,0,unknown,no
1918,23,services,single,unknown,no,15,yes,no,cellular,15,5,76,2,364.0,2,other,no
1919,23,blue-collar,single,secondary,no,780,yes,no,cellular,15,5,416,1,-1.0,0,unknown,yes
1920,23,blue-collar,married,secondary,no,-295,yes,no,cellular,15,5,411,1,323.0,2,failure,no
1921,23,services,married,secondary,no,2211,yes,no,cellular,15,5,210,2,-1.0,0,unknown,no
1922,23,admin.,single,secondary,no,252,yes,no,cellular,15,5,56,1,-1.0,0,unknown,no
1923,23,student,single,secondary,no,556,yes,no,cellular,15,5,170,2,-1.0,0,unknown,no
1924,23,blue-collar,single,primary,no,8627,yes,no,cellular,15,5,169,1,346.0,1,failure,no
1925,23,blue-collar,married,primary,no,531,yes,no,cellular,15,5,509,3,345.0,9,other,no
1926,23,housemaid,single,primary,no,93,yes,no,cellular,18,5,70,3,-1.0,0,unknown,no
1927,23,entrepreneur,single,secondary,no,1128,yes,no,cellular,18,5,77,3,-1.0,0,unknown,no
1928,23,student,married,tertiary,yes,-230,yes,no,cellular,18,5,259,2,-1.0,0,unknown,no
1929,23,blue-collar,single,secondary,no,39,yes,no,cellular,18,5,76,1,-1.0,0,unknown,no
1930,23,services,single,secondary,no,-229,yes,yes,cellular,18,5,557,1,-1.0,0,unknown,no
1931,23,admin.,married,secondary,no,349,yes,no,cellular,18,5,108,1,-1.0,0,unknown,no
1932,23,student,single,secondary,no,1029,yes,no,cellular,18,5,68,1,-1.0,0,unknown,no
1933,23,services,single,secondary,no,250,yes,no,cellular,18,5,222,1,-1.0,0,unknown,no
1934,23,services,single,secondary,no,495,yes,yes,cellular,18,5,302,1,-1.0,0,unknown,no
1935,23,services,single,secondary,no,279,yes,no,cellular,18,5,843,1,370.0,1,failure,yes
1936,23,blue-collar,single,secondary,no,4211,yes,no,cellular,18,5,434,1,-1.0,0,unknown,no
1937,23,technician,single,secondary,no,356,yes,no,cellular,18,5,224,2,356.0,2,failure,no
1938,23,blue-collar,single,unknown,no,817,yes,no,cellular,18,5,123,1,-1.0,0,unknown,no
1939,23,student,single,secondary,no,234,yes,no,cellular,18,5,33,5,354.0,7,other,no
1940,23,blue-collar,single,secondary,no,668,yes,no,cellular,18,5,857,3,-1.0,0,unknown,no
1941,23,student,single,secondary,no,2530,yes,no,cellular,18,5,194,3,364.0,3,other,no
1942,23,services,single,secondary,no,1393,yes,yes,cellular,18,5,42,8,-1.0,0,unknown,no
1943,23,admin.,single,secondary,no,1358,no,no,cellular,27,5,237,2,-1.0,0,unknown,no
1944,23,student,single,unknown,no,565,no,no,cellular,28,5,162,7,-1.0,0,unknown,no
1945,23,services,single,secondary,no,31,no,no,cellular,1,6,192,1,-1.0,0,unknown,yes
1946,23,technician,single,secondary,no,4545,no,no,cellular,3,6,200,1,-1.0,0,unknown,no
1947,23,admin.,single,tertiary,no,230,no,no,cellular,5,6,264,1,-1.0,0,unknown,no
1948,23,student,single,secondary,no,9216,no,no,cellular,5,6,471,2,-1.0,0,unknown,no
1949,23,student,single,primary,no,1235,no,no,cellular,12,6,39,3,-1.0,0,unknown,no
1950,23,blue-collar,single,primary,no,382,no,no,cellular,15,6,74,1,108.0,1,other,no
1951,23,student,single,tertiary,no,341,no,no,cellular,16,6,89,2,-1.0,0,unknown,no
1952,23,student,single,secondary,no,1021,no,no,telephone,19,6,79,9,-1.0,0,unknown,no
1953,23,unemployed,single,secondary,no,19690,no,no,cellular,3,7,473,1,-1.0,0,unknown,no
1954,23,services,single,secondary,no,870,no,no,cellular,6,7,316,4,-1.0,0,unknown,yes
1955,23,admin.,single,secondary,no,749,no,no,cellular,9,7,315,4,-1.0,0,unknown,no
1956,23,student,single,secondary,no,0,no,no,cellular,7,8,217,1,99.0,7,success,yes
1957,23,student,single,tertiary,no,1592,no,no,cellular,10,8,298,1,-1.0,0,unknown,no
1958,23,student,single,tertiary,no,0,no,no,cellular,10,8,213,1,-1.0,0,unknown,yes
1959,23,student,single,secondary,no,480,no,no,cellular,11,8,162,1,-1.0,0,unknown,no
1960,23,technician,single,tertiary,no,1502,no,no,cellular,12,8,96,1,-1.0,0,unknown,no
1961,23,student,single,secondary,no,431,no,no,cellular,13,8,496,2,-1.0,0,unknown,yes
1962,23,blue-collar,married,secondary,no,272,no,no,cellular,14,8,100,2,-1.0,0,unknown,yes
1963,23,student,single,secondary,no,8494,no,no,cellular,25,8,158,2,-1.0,0,unknown,no
1964,23,student,single,secondary,no,922,no,no,cellular,1,9,81,5,99.0,3,other,no
1965,23,student,single,primary,no,1235,no,no,cellular,11,9,122,2,91.0,3,failure,no
1966,23,student,single,secondary,no,780,no,no,cellular,16,9,267,1,-1.0,0,unknown,no
1967,23,technician,single,secondary,no,4545,no,no,cellular,25,9,242,1,114.0,1,failure,no
1968,23,student,single,secondary,no,107,no,no,cellular,14,10,84,1,183.0,1,success,yes
1969,23,technician,single,secondary,no,598,no,no,cellular,11,11,406,1,195.0,1,failure,yes
1970,23,student,single,secondary,no,1234,no,no,cellular,16,11,250,1,-1.0,0,unknown,yes
1971,23,student,single,secondary,no,922,no,no,cellular,25,11,242,1,85.0,8,failure,no
1972,23,services,single,secondary,no,870,no,no,cellular,29,12,296,1,176.0,4,success,yes
1973,23,admin.,single,tertiary,no,897,yes,no,cellular,8,2,190,2,280.0,8,failure,yes
1974,23,student,single,secondary,no,480,no,no,cellular,9,2,742,2,182.0,1,failure,yes
1975,23,student,single,secondary,no,431,no,no,cellular,15,2,201,3,186.0,2,success,yes
1976,23,student,single,secondary,no,1234,no,no,cellular,15,2,379,1,91.0,1,success,yes
1977,23,student,single,secondary,no,381,no,no,cellular,23,2,696,1,189.0,2,other,yes
1978,23,student,single,secondary,no,287,no,no,telephone,3,3,700,3,180.0,1,other,no
1979,23,services,single,secondary,no,488,no,no,cellular,30,3,236,1,92.0,2,other,yes
1980,23,student,single,secondary,no,107,no,no,cellular,13,4,256,5,181.0,2,success,yes
1981,23,student,single,unknown,no,2530,no,no,cellular,12,5,411,1,-1.0,0,unknown,yes
1982,23,student,single,tertiary,no,691,no,no,cellular,27,5,1178,1,178.0,6,success,yes
1983,23,student,single,secondary,no,922,no,no,cellular,28,5,538,2,184.0,9,failure,yes
1984,23,student,single,tertiary,no,508,no,no,cellular,8,6,544,1,-1.0,0,unknown,no
1985,23,services,single,secondary,no,488,no,no,cellular,29,6,205,1,91.0,3,success,yes
1986,23,student,single,secondary,no,1809,no,no,cellular,8,7,414,2,-1.0,0,unknown,yes
1987,23,student,single,secondary,no,1298,no,no,cellular,14,7,603,1,-1.0,0,unknown,yes
1988,23,student,single,secondary,no,794,no,no,cellular,26,7,607,3,171.0,3,other,yes
1989,23,management,single,tertiary,no,1807,no,no,cellular,27,7,606,1,-1.0,0,unknown,yes
1990,23,management,single,tertiary,no,906,no,no,cellular,30,7,160,3,-1.0,0,unknown,no
1991,23,admin.,single,secondary,no,366,no,no,unknown,20,8,22,1,-1.0,0,unknown,no
1992,23,student,single,secondary,no,43,no,no,unknown,27,8,4,1,-1.0,0,unknown,no
1993,23,management,single,tertiary,no,377,no,no,unknown,28,8,7,1,-1.0,0,unknown,no
1994,23,student,single,tertiary,no,508,no,no,cellular,8,9,210,1,92.0,1,failure,no
1995,23,self-employed,single,tertiary,no,780,no,no,cellular,16,9,393,1,183.0,3,success,yes
1996,23,technician,single,secondary,no,283,yes,no,cellular,22,9,175,1,184.0,2,success,yes
1997,23,student,single,secondary,no,1062,no,no,telephone,27,9,379,3,-1.0,0,unknown,no
1998,23,unemployed,single,tertiary,no,993,no,no,cellular,27,10,409,1,91.0,4,success,no
1999,23,student,single,tertiary,no,113,no,no,cellular,17,11,266,1,-1.0,0,unknown,yes
2000,22,admin.,single,secondary,no,4111,no,yes,cellular,19,8,65,1,-1.0,0,unknown,no
2001,22,student,single,tertiary,no,1161,no,yes,cellular,16,6,119,1,-1.0,0,unknown,no
2002,22,student,single,unknown,no,549,no,no,cellular,2,9,154,1,-1.0,0,unknown,no
2003,22,student,single,unknown,no,47,no,no,cellular,3,7,69,3,-1.0,0,unknown,no
2004,22,student,single,primary,no,3472,no,no,cellular,20,10,332,1,183.0,3,failure,yes
2005,22,student,single,secondary,no,2488,no,no,cellular,8,11,449,2,38.0,10,other,yes
2006,22,student,single,tertiary,no,691,no,no,cellular,19,8,338,1,-1.0,0,unknown,yes
2007,22,technician,single,secondary,no,333,no,yes,telephone,12,11,129,1,-1.0,0,unknown,no
2008,22,student,single,secondary,no,246,yes,no,telephone,12,5,25,1,-1.0,0,unknown,no
2009,22,blue-collar,single,secondary,no,0,yes,no,unknown,5,5,179,2,-1.0,0,unknown,no
2010,22,technician,single,secondary,no,54,yes,yes,unknown,8,5,626,6,-1.0,0,unknown,no
2011,22,student,single,secondary,no,2412,yes,no,unknown,9,5,238,2,-1.0,0,unknown,no
2012,22,admin.,single,secondary,no,-1,yes,no,unknown,9,5,136,1,-1.0,0,unknown,no
2013,22,housemaid,single,secondary,no,650,yes,no,unknown,12,5,181,4,-1.0,0,unknown,no
2014,22,blue-collar,single,primary,no,-168,yes,no,unknown,13,5,160,3,-1.0,0,unknown,no
2015,22,services,single,secondary,no,395,yes,no,unknown,13,5,70,1,-1.0,0,unknown,no
2016,22,services,married,secondary,no,83,yes,no,unknown,13,5,101,1,-1.0,0,unknown,no
2017,22,services,single,secondary,no,279,yes,no,unknown,13,5,270,1,-1.0,0,unknown,no
2018,22,management,single,secondary,no,594,yes,no,unknown,13,5,154,1,-1.0,0,unknown,no
2019,22,student,single,secondary,no,364,yes,no,unknown,15,5,282,1,-1.0,0,unknown,no
2020,22,admin.,single,secondary,no,118,yes,no,unknown,16,5,270,1,-1.0,0,unknown,no
2021,22,blue-collar,single,secondary,no,0,yes,no,unknown,19,5,123,1,-1.0,0,unknown,no
2022,22,blue-collar,married,secondary,no,36,yes,no,unknown,19,5,120,3,-1.0,0,unknown,no
2023,22,blue-collar,single,secondary,no,3992,yes,yes,unknown,19,5,194,2,-1.0,0,unknown,no
2024,22,services,married,secondary,no,14,yes,yes,unknown,20,5,56,1,-1.0,0,unknown,no
2025,22,blue-collar,single,secondary,no,0,yes,no,unknown,23,5,816,2,-1.0,0,unknown,no
2026,22,technician,single,secondary,no,356,yes,no,unknown,27,5,518,2,-1.0,0,unknown,no
2027,22,technician,single,secondary,no,0,yes,no,unknown,27,5,394,1,-1.0,0,unknown,no
2028,22,technician,single,secondary,no,28,yes,no,unknown,27,5,121,2,-1.0,0,unknown,no
2029,22,blue-collar,married,secondary,no,391,yes,yes,unknown,28,5,72,18,-1.0,0,unknown,no
2030,22,blue-collar,single,primary,no,3198,yes,no,unknown,28,5,109,2,-1.0,0,unknown,no
2031,22,services,single,primary,no,35,yes,no,unknown,28,5,106,3,-1.0,0,unknown,no
2032,22,student,single,secondary,no,489,no,no,unknown,28,5,223,5,-1.0,0,unknown,no
2033,22,blue-collar,single,secondary,no,-189,yes,no,unknown,30,5,59,3,-1.0,0,unknown,no
2034,22,services,married,primary,no,7982,yes,no,unknown,4,6,18,1,-1.0,0,unknown,no
2035,22,student,single,secondary,no,111,yes,no,unknown,4,6,89,1,-1.0,0,unknown,no
2036,22,admin.,married,secondary,no,967,yes,no,unknown,4,6,525,1,-1.0,0,unknown,no
2037,22,technician,single,secondary,no,4659,yes,no,unknown,23,6,53,4,-1.0,0,unknown,no
2038,22,blue-collar,married,secondary,no,-295,yes,no,unknown,26,6,150,2,-1.0,0,unknown,no
2039,22,student,single,secondary,no,280,yes,no,unknown,2,7,63,4,-1.0,0,unknown,no
2040,22,technician,single,secondary,no,333,no,yes,telephone,12,11,129,1,-1.0,0,unknown,no
2041,22,management,single,tertiary,no,760,no,no,telephone,7,12,6,1,-1.0,0,unknown,no
2042,22,student,single,secondary,no,2162,no,no,telephone,2,2,168,1,-1.0,0,unknown,no
2043,22,student,single,secondary,no,148,no,no,cellular,2,2,928,1,-1.0,0,unknown,no
2044,22,admin.,single,tertiary,no,897,yes,no,cellular,4,2,133,4,-1.0,0,unknown,yes
2045,22,student,single,secondary,no,0,no,no,cellular,6,2,229,6,-1.0,0,unknown,yes
2046,22,student,single,secondary,no,381,no,no,cellular,12,2,227,1,-1.0,0,unknown,yes
2047,22,admin.,single,secondary,no,33,no,no,cellular,12,2,369,1,-1.0,0,unknown,yes
2048,22,student,single,secondary,no,2139,no,no,cellular,17,3,133,8,-1.0,0,unknown,no
